,precision_90,recall_90,F1_90,precision_99,recall_99,F1_99,precision_99.9,recall_99.9,F1_99.9,precision_88.95138502120972,recall_88.95138502120972,F1_88.95138502120972
0,0.32142857142857145,0.5863192182410424,0.4152249134948098,0.9821428571428571,0.1791530944625407,0.30303030303030304,1.0,0.019543973941368076,0.038338658146964855,0.2928802588996764,0.5895765472312704,0.3913513513513514
1,0.3196428571428571,0.5664556962025317,0.408675799086758,0.9821428571428571,0.17405063291139242,0.2956989247311828,1.0,0.0189873417721519,0.03726708074534161,0.29449838187702265,0.5759493670886076,0.3897216274089936
2,0.31785714285714284,0.577922077922078,0.41013824884792627,0.9642857142857143,0.17532467532467533,0.29670329670329676,1.0,0.01948051948051948,0.03821656050955414,0.2928802588996764,0.5876623376623377,0.39092872570194387
3,0.3392857142857143,0.5654761904761905,0.42410714285714285,0.9821428571428571,0.1636904761904762,0.2806122448979592,1.0,0.017857142857142856,0.03508771929824561,0.313915857605178,0.5773809523809523,0.40670859538784065
4,0.35535714285714287,0.5887573964497042,0.443207126948775,0.9642857142857143,0.15976331360946747,0.27411167512690354,1.0,0.020710059171597635,0.04057971014492754,0.32362459546925565,0.591715976331361,0.41841004184100417
5,0.30892857142857144,0.5616883116883117,0.3986175115207373,0.9642857142857143,0.17532467532467533,0.29670329670329676,1.0,0.01948051948051948,0.03821656050955414,0.2815533980582524,0.564935064935065,0.3758099352051836
6,0.325,0.5723270440251572,0.41457858769931666,0.9642857142857143,0.16981132075471697,0.2887700534759358,1.0,0.018867924528301886,0.037037037037037035,0.2961165048543689,0.5754716981132075,0.391025641025641
7,0.32321428571428573,0.5819935691318328,0.4156142365097589,0.9642857142857143,0.17363344051446947,0.29427792915531337,1.0,0.01929260450160772,0.03785488958990536,0.29449838187702265,0.5852090032154341,0.39181916038751347
8,0.32857142857142857,0.5822784810126582,0.4200913242009132,0.9642857142857143,0.17088607594936708,0.2903225806451613,1.0,0.0189873417721519,0.03726708074534161,0.2993527508090615,0.5854430379746836,0.39614561027837264
9,0.3142857142857143,0.6006825938566553,0.4126611957796014,1.0,0.19112627986348124,0.3209169054441261,1.0,0.020477815699658702,0.04013377926421404,0.284789644012945,0.6006825938566553,0.3863885839736554
10,0.31607142857142856,0.580327868852459,0.4092485549132948,0.9821428571428571,0.18032786885245902,0.3047091412742382,1.0,0.019672131147540985,0.03858520900321544,0.2912621359223301,0.5901639344262295,0.39003250270855905
11,0.34285714285714286,0.6075949367088608,0.4383561643835616,1.0,0.17721518987341772,0.3010752688172043,1.0,0.0189873417721519,0.03726708074534161,0.3122977346278317,0.6107594936708861,0.4132762312633833
12,0.30892857142857144,0.5728476821192053,0.40139211136890957,0.9642857142857143,0.17880794701986755,0.3016759776536313,1.0,0.026490066225165563,0.05161290322580646,0.284789644012945,0.5827814569536424,0.3826086956521739
13,0.32857142857142857,0.5822784810126582,0.4200913242009132,1.0,0.17721518987341772,0.3010752688172043,1.0,0.0189873417721519,0.03726708074534161,0.30258899676375406,0.5917721518987342,0.4004282655246253
14,0.3482142857142857,0.598159509202454,0.4401805869074492,0.9285714285714286,0.15950920245398773,0.27225130890052357,1.0,0.018404907975460124,0.03614457831325302,0.31715210355987056,0.6012269938650306,0.4152542372881356
15,0.31785714285714284,0.5894039735099338,0.4129930394431554,0.9821428571428571,0.18211920529801323,0.3072625698324022,1.0,0.023178807947019868,0.045307443365695796,0.2896440129449838,0.5927152317880795,0.3891304347826087
16,0.32142857142857145,0.5769230769230769,0.4128440366972478,0.9821428571428571,0.1762820512820513,0.29891304347826086,1.0,0.019230769230769232,0.03773584905660378,0.29449838187702265,0.5833333333333334,0.3913978494623656
17,0.31607142857142856,0.5860927152317881,0.41067285382830626,0.9821428571428571,0.18211920529801323,0.3072625698324022,1.0,0.019867549668874173,0.03896103896103896,0.2928802588996764,0.5993377483443708,0.3934782608695652
18,0.35535714285714287,0.5887573964497042,0.443207126948775,0.9464285714285714,0.15680473372781065,0.26903553299492383,1.0,0.01775147928994083,0.03488372093023256,0.3268608414239482,0.5976331360946746,0.4225941422594143
