,precision_90,recall_90,F1_90,precision_99,recall_99,F1_99,precision_99.9,recall_99.9,F1_99.9,precision_88.95138502120972,recall_88.95138502120972,F1_88.95138502120972
0,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.1761006289308176,0.2994652406417112,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
1,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.17767295597484276,0.30173564753004006,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
2,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.1761006289308176,0.2994652406417112,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
3,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.17767295597484276,0.30173564753004006,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
4,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.1761006289308176,0.2994652406417112,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
5,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.1761006289308176,0.2994652406417112,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
6,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.17767295597484276,0.30173564753004006,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
7,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.17767295597484276,0.30173564753004006,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
8,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.17767295597484276,0.30173564753004006,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
9,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.17767295597484276,0.30173564753004006,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
10,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.1761006289308176,0.2994652406417112,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
11,0.34673815907059874,0.610062893081761,0.44216524216524217,1.0,0.17767295597484276,0.30173564753004006,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
12,0.34763181411974975,0.6116352201257862,0.44330484330484327,1.0,0.1761006289308176,0.2994652406417112,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
13,0.34763181411974975,0.6116352201257862,0.44330484330484327,1.0,0.1761006289308176,0.2994652406417112,1.0,0.031446540880503145,0.06097560975609756,0.31472491909385114,0.6116352201257862,0.4155982905982906
