,precision_90,recall_90,F1_90,precision_99,recall_99,F1_99,precision_99.9,recall_99.9,F1_99.9,precision_88.95138502120972,recall_88.95138502120972,F1_88.95138502120972
29,0.3386952636282395,0.5959119496855346,0.4319088319088319,0.9553571428571429,0.16823899371069181,0.286096256684492,0.5833333333333334,0.0110062893081761,0.021604938271604934,0.30906148867313915,0.60062893081761,0.40811965811965817
30,0.34673815907059874,0.610062893081761,0.44216524216524217,0.9821428571428571,0.17295597484276728,0.29411764705882354,0.8461538461538461,0.01729559748427673,0.03389830508474576,0.3163430420711974,0.6147798742138365,0.4177350427350428
31,0.3294642857142857,0.5801886792452831,0.42027334851936216,0.9646017699115044,0.17138364779874213,0.2910547396528705,0.75,0.014150943396226415,0.02777777777777778,0.30097087378640774,0.5849056603773585,0.3974358974358974
32,0.3512064343163539,0.6179245283018868,0.4478632478632479,0.9375,0.1650943396226415,0.2807486631016043,0.4166666666666667,0.007861635220125786,0.0154320987654321,0.3179611650485437,0.6179245283018868,0.41987179487179493
33,0.33958891867739055,0.5974842767295597,0.4330484330484331,0.9469026548672567,0.16823899371069181,0.28571428571428575,0.5833333333333334,0.0110062893081761,0.021604938271604934,0.30962004850444624,0.6022012578616353,0.40896956753870795
34,0.3583556747095621,0.6305031446540881,0.45698005698005695,0.9557522123893806,0.16981132075471697,0.28838451268357806,0.6428571428571429,0.014150943396226415,0.02769230769230769,0.3257881972514147,0.6336477987421384,0.43032568072610783
35,0.3464285714285714,0.610062893081761,0.44191343963553525,0.9736842105263158,0.17452830188679244,0.296,0.75,0.014150943396226415,0.02777777777777778,0.31472491909385114,0.6116352201257862,0.4155982905982906
36,0.3386952636282395,0.5959119496855346,0.4319088319088319,0.9469026548672567,0.16823899371069181,0.28571428571428575,0.5833333333333334,0.0110062893081761,0.021604938271604934,0.308252427184466,0.5990566037735849,0.40705128205128205
37,0.3333333333333333,0.5864779874213837,0.4250712250712251,0.9553571428571429,0.16823899371069181,0.286096256684492,0.6666666666666666,0.012578616352201259,0.02469135802469136,0.30339805825242716,0.589622641509434,0.4006410256410256
38,0.3410714285714286,0.60062893081761,0.43507972665148065,0.9375,0.1650943396226415,0.2807486631016043,0.4166666666666667,0.007861635220125786,0.0154320987654321,0.3112368633791431,0.6053459119496856,0.4111051788574479
39,0.3378016085790885,0.5943396226415094,0.43076923076923074,0.9285714285714286,0.16352201257861634,0.27807486631016043,0.4166666666666667,0.007861635220125786,0.0154320987654321,0.30663430420711973,0.5959119496855346,0.4049145299145299
40,0.3410714285714286,0.60062893081761,0.43507972665148065,0.9553571428571429,0.16823899371069181,0.286096256684492,0.6153846153846154,0.012578616352201259,0.02465331278890601,0.3098705501618123,0.6022012578616353,0.4091880341880342
41,0.32439678284182305,0.5707547169811321,0.4136752136752137,0.9469026548672567,0.16823899371069181,0.28571428571428575,0.5833333333333334,0.0110062893081761,0.021604938271604934,0.29692556634304207,0.5770440251572327,0.39209401709401714
42,0.3508928571428571,0.6179245283018868,0.4476082004555808,0.9821428571428571,0.17295597484276728,0.29411764705882354,0.9333333333333333,0.0220125786163522,0.04301075268817204,0.3220064724919094,0.6257861635220126,0.4252136752136752
43,0.3145665773011618,0.5534591194968553,0.4011396011396012,0.9910714285714286,0.17452830188679244,0.29679144385026734,0.9230769230769231,0.018867924528301886,0.03697996918335901,0.2853678253839935,0.5550314465408805,0.37693539775760815
44,0.34226988382484363,0.6022012578616353,0.4364672364672365,0.9732142857142857,0.17138364779874213,0.2914438502673797,0.7692307692307693,0.015723270440251572,0.030816640986132512,0.3112368633791431,0.6053459119496856,0.4111051788574479
45,0.33035714285714285,0.5817610062893082,0.4214123006833713,0.9469026548672567,0.16823899371069181,0.28571428571428575,0.6923076923076923,0.014150943396226415,0.027734976887519257,0.301535974130962,0.5864779874213837,0.39829151094500803
46,0.34048257372654156,0.5990566037735849,0.4341880341880342,0.9553571428571429,0.16823899371069181,0.286096256684492,0.7692307692307693,0.015723270440251572,0.030816640986132512,0.3098705501618123,0.6022012578616353,0.4091880341880342
47,0.34226988382484363,0.6022012578616353,0.4364672364672365,0.9285714285714286,0.16352201257861634,0.27807486631016043,0.4666666666666667,0.0110062893081761,0.02150537634408602,0.31148867313915857,0.6053459119496856,0.4113247863247863
48,0.3324420677361854,0.5864779874213837,0.4243458475540387,0.9380530973451328,0.16666666666666666,0.2830440587449933,0.5,0.009433962264150943,0.018518518518518517,0.3017799352750809,0.5864779874213837,0.3985042735042735
49,0.3392857142857143,0.5974842767295597,0.4328018223234624,0.9642857142857143,0.16981132075471697,0.2887700534759358,0.6666666666666666,0.012578616352201259,0.02469135802469136,0.3098705501618123,0.6022012578616353,0.4091880341880342
50,0.3324396782841823,0.5849056603773585,0.423931623931624,0.9734513274336283,0.17295597484276728,0.29372496662216285,0.75,0.014150943396226415,0.02777777777777778,0.30339805825242716,0.589622641509434,0.4006410256410256
51,0.3351206434316354,0.589622641509434,0.4273504273504274,0.9375,0.1650943396226415,0.2807486631016043,0.4166666666666667,0.007861635220125786,0.0154320987654321,0.3037156704361874,0.5911949685534591,0.4012806830309498
52,0.3413547237076649,0.6022012578616353,0.43572241183162685,0.9823008849557522,0.17452830188679244,0.2963951935914552,0.8333333333333334,0.015723270440251572,0.0308641975308642,0.3106796116504854,0.6037735849056604,0.4102564102564102
53,0.3508928571428571,0.6179245283018868,0.4476082004555808,0.9646017699115044,0.17138364779874213,0.2910547396528705,0.9166666666666666,0.01729559748427673,0.033950617283950615,0.32281553398058255,0.6273584905660378,0.42628205128205127
54,0.34137622877569257,0.60062893081761,0.4353276353276353,0.9823008849557522,0.17452830188679244,0.2963951935914552,0.9166666666666666,0.01729559748427673,0.033950617283950615,0.3106796116504854,0.6037735849056604,0.4102564102564102
55,0.3324396782841823,0.5849056603773585,0.423931623931624,0.9464285714285714,0.16666666666666666,0.2834224598930481,0.5833333333333334,0.0110062893081761,0.021604938271604934,0.30097087378640774,0.5849056603773585,0.3974358974358974
56,0.3256021409455843,0.5738993710691824,0.4154809334092203,0.9391304347826087,0.16981132075471697,0.2876165113182423,0.46153846153846156,0.009433962264150943,0.018489984591679505,0.2977346278317152,0.5786163522012578,0.3931623931623932
