,AUC,AP
0,0.827424734606459,0.6295103728328495
1,0.8277846496280555,0.631779854517676
2,0.8278287725712704,0.629335877331961
3,0.8278513557668686,0.6326817183623467
4,0.8283326834143048,0.6304409041713752
5,0.8278796779263647,0.6317816142309995
6,0.8288351036173658,0.630343664746181
7,0.82826046190759,0.6303610521882663
8,0.8276513118824278,0.6334045034633846
9,0.8283498257739998,0.632490713432959
10,0.8282843121471656,0.6300098687124983
11,0.8275673143199223,0.6318075770461233
12,0.8284015509810795,0.6313389555447219
13,0.8287709315665075,0.6322851578753232
14,0.8283860483253555,0.6312704943440479
15,0.8284818964756501,0.6311937160891765
16,0.8277477562887119,0.6295274290374253
17,0.8273661524555014,0.6314193376349594
18,0.828080318066795,0.6318093398253678
19,0.8284447795403105,0.6319294416421476
20,0.8278467347829508,0.6300678681989059
21,0.8277578181085329,0.6288885434182325
22,0.8284779462797204,0.6317519374001082
23,0.8285782663499354,0.6313382965736966
24,0.8284783189397137,0.6329121758899371
25,0.8281204162820814,0.6308823421926532
26,0.8280791255548161,0.6327040811729593
27,0.8283127088386601,0.6326879501703345
28,0.828671654944274,0.6320907666724539
29,0.8277526008686258,0.6303477220911462
30,0.8279274529375147,0.6306128406852237
31,0.8269841759622975,0.6319894222320243
32,0.8285594842862696,0.6310321214327652
33,0.8285325037027497,0.6324771072054758
34,0.8277949350438725,0.6324617840158316
35,0.8280013886801993,0.6315351668851668
36,0.8274023750068569,0.6306881867533147
37,0.8272448888936589,0.6316947192844449
38,0.8282233449722503,0.6317308447451612
39,0.8280547535912498,0.6301520158131446
40,0.8273765124033171,0.6311132821177327
41,0.827482795033426,0.6316775638626678
42,0.827150904043331,0.6299349578025613
43,0.8277748859362292,0.6314484093175525
44,0.8273132347364429,0.6299644512527405
45,0.8278645479306339,0.631578042157025
46,0.8285048523312416,0.6308129760638138
47,0.8280414868954858,0.6297603563195909
48,0.8275445820603268,0.6325991649825952
49,0.8274566343018916,0.6317221746745539
50,0.8280031774481675,0.6305525521749556
51,0.8279864822804646,0.6306694456751268
52,0.8270271063935337,0.6308962041289484
53,0.828464306923963,0.6314031314602512
54,0.8284795859836912,0.63141793454216
55,0.8279181364376805,0.6332018498230805
56,0.8273705498434232,0.630154563179701
57,0.8278249714393382,0.6306877384533985
58,0.8286215694411649,0.6316211849447133
59,0.82807778397884,0.6321825685767284
60,0.827643486022567,0.6322820687336884
61,0.8281235466260257,0.6303974990365476
62,0.8282758154993166,0.631972501796673
63,0.8280883675226516,0.6322187623489316
64,0.8278285489752745,0.6313474643473036
65,0.8279841717885055,0.6327165844854923
66,0.8277695196323247,0.6309363964526998
67,0.8277169745732595,0.6326023400110354
68,0.8268695457483369,0.6309145078300696
69,0.8287679502865606,0.6334246682194815
70,0.8272459323416402,0.6318288316811238
71,0.8275195393087724,0.6300348016160081
72,0.8282566607756574,0.631293114639154
73,0.8276571253783245,0.6316838699783505
74,0.8276121080511254,0.632259480121825
75,0.8280396981275178,0.6315364534726566
76,0.8280656352630561,0.6302161237691114
77,0.8285765521139661,0.6313060319897074
78,0.8285553104943439,0.6315435940406916
79,0.8272331873698671,0.6297912705266261
80,0.8267373259826895,0.6308962160164502
81,0.8282520397917397,0.630085244715887
82,0.8278465857189534,0.632384507152524
83,0.8271691643830063,0.6305946623725461
84,0.827645349322534,0.6307071576816293
