,AUC,AP
0,0.7976663134800626,0.5311936235400667
1,0.825492833314357,0.5776313979130828
2,0.8078199184881322,0.5370456684883019
3,0.8055690381271776,0.5596752940269905
4,0.8194581508618657,0.5614418023189759
5,0.800302998508853,0.5248465552884188
6,0.8005465193474962,0.5323803051919019
7,0.8058531521812577,0.5397871393329055
8,0.8008665666149973,0.5497782924697157
9,0.8312315050581516,0.6037833152542372
10,0.818651975972653,0.5658780230095896
11,0.819095505176126,0.5547175150722166
12,0.8104303821460447,0.5706196252236486
13,0.8127581649567672,0.5513048642576465
14,0.8261855659071142,0.5659803785169394
15,0.8028707136183271,0.5450520164040706
16,0.7943977283423802,0.5271945996247801
17,0.8031165340232665,0.5379224351797293
18,0.7976300911907304,0.5222730659276607
19,0.8046084029164071,0.5492727397049654
20,0.8233048829747757,0.5620225016879339
21,0.8145487325174826,0.579226307502665
22,0.8347216203465523,0.5915565388012963
23,0.7905793352968439,0.5376490459193819
24,0.7994724034519373,0.542263972764672
25,0.8097564413170844,0.5424717275972954
26,0.8040667240288042,0.5409056081902714
27,0.8052415763440823,0.5674003334278046
28,0.8206695121987903,0.549488132557631
29,0.7997619984453124,0.5442418271476087
30,0.8282656824046848,0.5765259600141511
31,0.7814084353146853,0.5153981042691926
32,0.8330381306321435,0.5760897002857428
33,0.8144967183369921,0.5701224898356341
34,0.816814256574367,0.56762567340751
35,0.7981808904056303,0.5254342176219724
36,0.8106289347903901,0.5371409156083556
37,0.8233397505457456,0.5599838726570553
38,0.8195224782095175,0.5705376195101267
39,0.7992346551257711,0.5247454550270917
40,0.8042200854700854,0.5555669819997792
41,0.8145318636766755,0.5661916183289898
42,0.7995925669830423,0.5255495600156614
43,0.8007650432150761,0.5308189020290528
44,0.8000566663258899,0.5495375961679747
45,0.821270657497771,0.5595302426783343
46,0.8137239881425927,0.5311399771697032
47,0.7935697238796492,0.5364621818661053
48,0.8102805356894431,0.5499970163420104
49,0.8057703981230254,0.5334715380790174
50,0.8293022683125395,0.5874318869337273
51,0.8224862792541218,0.5616105412178927
52,0.8016074440284677,0.5531042464341245
53,0.788955796469717,0.5392595618640815
54,0.8137622826908542,0.5519327582056002
55,0.797413104495807,0.5293592471726252
56,0.8125135884501228,0.5625711557941815
57,0.8100409275757492,0.5649045389276045
58,0.7883887493649875,0.5239921537026739
59,0.8290191231220918,0.5821886647159699
60,0.7903769209331952,0.5329947528972531
61,0.8135111640512436,0.5432977041963033
62,0.8222700134087122,0.5573167681213603
63,0.8315612734217386,0.5640393313679558
64,0.8105558710328729,0.5684380405885383
65,0.8140584323433535,0.5693337446735846
66,0.7952689815861655,0.5386276184087949
67,0.7971818403313571,0.5506222467201565
68,0.8077752777644798,0.5488693450583123
69,0.8086667348220413,0.5467528959366055
70,0.8079026425081456,0.5468483826553996
71,0.8096069868995632,0.552879894709353
72,0.812805857158508,0.5178615876854463
73,0.8182603794632395,0.538949960684838
74,0.8150157323580622,0.5633756341280284
75,0.8162153983160528,0.565740176605785
76,0.8074983465608466,0.5555507734411451
77,0.7950710217784633,0.517269264863941
78,0.8015463885460624,0.5291445964109317
79,0.803026376966603,0.5165922631043678
80,0.8050222504383212,0.5472040590864385
81,0.7884991674908297,0.5167385043376075
82,0.8062288590050326,0.5279179981845925
83,0.7950145316995516,0.540414200879431
84,0.8134290614554514,0.5303696471470031
85,0.8097462784440489,0.559574374473658
86,0.8211404914529914,0.5559998867045167
87,0.8117151780539635,0.5641179886211002
88,0.810711067905918,0.5186701429254037
89,0.8032141417509355,0.5397937480688885
90,0.7985792525302684,0.5346459734808133
91,0.8102415563021121,0.556936957229653
