,AUC,AP
0,0.7564689302929049,0.5596713389074371
1,0.7383739025908516,0.5543486935737929
2,0.77646526928113,0.5757508079581362
3,0.7478007097831298,0.5409090836177075
4,0.750834758385148,0.5530357056296857
5,0.7558404764800863,0.5657706838915842
6,0.7606489829065333,0.539263995819362
7,0.7469318157425892,0.5381014095182125
8,0.7480685777863639,0.5348752431240522
9,0.7721216934624109,0.5603415369377815
10,0.7665162909061422,0.5788168522099699
11,0.7539858222250843,0.5561233416272877
12,0.7467721682014296,0.5317093391966846
13,0.7437361817674459,0.5394384624977108
14,0.742362407967888,0.5596851409551599
15,0.788067218322708,0.5840072513768206
16,0.7566910356489531,0.5514011900523539
17,0.7814529506323891,0.5818980889929959
18,0.7649517151899791,0.572576740786955
19,0.7660163302590375,0.568477133597515
20,0.7427912650882578,0.5087095310850696
21,0.7506766014839619,0.533547276674625
22,0.7719282083938532,0.5838506408125597
23,0.7429665643491389,0.5461813051002617
24,0.7785280168764296,0.5864904025721049
25,0.7650651528919609,0.5500714159601501
26,0.7756831304870457,0.5642311558675066
27,0.7592445019235219,0.5629053689473277
28,0.7679802484240954,0.5683150404320316
29,0.7685820197813886,0.5734866922617223
30,0.7374587987111331,0.5073093647454068
31,0.7793366890620417,0.560186873785496
32,0.7645441742212301,0.5637167714443576
33,0.7429908617807066,0.5499581674914953
34,0.7559036796149617,0.5393289873816927
35,0.7390988008099542,0.5575785588495018
36,0.7593764235611746,0.5301802011406113
37,0.7494067252905556,0.5420437424829198
38,0.7823398814166089,0.5783576812313724
39,0.7645002003420125,0.5408648212971534
40,0.729444074765731,0.5242166291421221
41,0.737571491093128,0.5221760469901021
42,0.7614736049398616,0.5518827334134601
43,0.7512756896893029,0.5599319459999083
44,0.7569562205002349,0.5636733326974438
45,0.748223306215611,0.5512053343407868
46,0.7797416959428358,0.6005387376480774
47,0.7688756758561639,0.5714118542035257
48,0.7541782638456602,0.5433596611861433
49,0.7772943632343787,0.5920226412913338
50,0.7700046865720767,0.5522286418021177
51,0.7528077694540442,0.543835678759732
52,0.7759976555214496,0.5703928801662125
53,0.7431175661784523,0.5493180964716995
54,0.7657839394871722,0.5646129802028812
55,0.7716986498379377,0.5748061486489329
56,0.7598681856884253,0.5438639693524872
57,0.7507025386195003,0.5468420567519164
58,0.7555729066048469,0.5367652123228641
59,0.7579150001311763,0.5629198338645627
60,0.7678858909137742,0.5672859663264676
61,0.7667061984387633,0.5475094019677161
62,0.7618236072056344,0.5590801546244482
63,0.7595394995742732,0.5705714868073382
64,0.7630360937600618,0.5707047365516879
65,0.7625708650243392,0.547852963241395
66,0.7618189862217166,0.5792949873485775
67,0.7620230548340857,0.5511640220142354
68,0.7438354583896796,0.5542238936941317
69,0.766193120159892,0.5671376282602073
70,0.7502769609070723,0.5225759068211264
71,0.7602214673621397,0.5668942374771875
72,0.7574770501069683,0.5374907695556902
73,0.751341725040128,0.5341775935218127
74,0.7519436454614187,0.5157280402358695
75,0.7463267649773542,0.5413093876255924
76,0.7465530441253283,0.5353136643487534
77,0.7601047502522162,0.5509506660885123
78,0.7542381875725942,0.557988002684095
79,0.7682115957479794,0.5707073184911744
80,0.7821235895564571,0.5798658568407893
81,0.7702655485674353,0.5786646141469033
82,0.7398795980280621,0.5246168415751364
83,0.7804843327776227,0.5766412970912604
84,0.7448862105069846,0.5521686925393969
85,0.7894630535938734,0.5871245925215709
86,0.7717649833167575,0.573193697725611
87,0.7370081782471505,0.5367408648404565
88,0.7539364820419621,0.5505358933916351
89,0.7657302764481269,0.558256503040289
90,0.7596103049730134,0.5545902221615086
91,0.7752723101103551,0.5750416990918172
92,0.7464803008946226,0.5425659488355273
93,0.7530976989288858,0.5567909489432897
94,0.7591778703167074,0.5543455206385718
95,0.7679160018412385,0.572821138597425
96,0.7649354672142681,0.5733700024702433
97,0.7586266316545149,0.5336810861129437
98,0.7781237553156222,0.6000186335411583
99,0.764731845793891,0.5614185708499094
100,0.7497571747483204,0.5378955341900021
101,0.7586084458468385,0.5274849778768622
102,0.760929968541534,0.5506046509753701
103,0.7621014624966908,0.5729680107910853
104,0.7592258689238534,0.5492118622003489
105,0.7451499047182928,0.5293560993800218
106,0.7710551405613868,0.5692039862365195
107,0.7403659938514082,0.5445602584859086
108,0.7684924323189827,0.5592511406109612
109,0.7667361603022302,0.5596241265816855
110,0.7893218899883849,0.6064571800761437
111,0.7405773665996475,0.5472070222690129
112,0.7319180899297133,0.5141627607845392
113,0.7594703338795038,0.5542121023863231
114,0.7518081462878294,0.5249850137642389
115,0.7640217049105258,0.5625889602399659
116,0.7588502276505368,0.5328273637912628
117,0.7798479785729446,0.5505036531039313
118,0.756790014143192,0.5606947398380716
119,0.7629573879694621,0.5638233329840017
120,0.7658896258612917,0.5599811648348332
121,0.7554863004223877,0.5560128174914744
122,0.7740902326113865,0.5498699948960442
123,0.7760068974892853,0.5922281318503355
124,0.7919689684532881,0.5839324789904582
125,0.7452347221327837,0.5337102368086422
126,0.7619449452994755,0.567064621305209
127,0.7696986581855214,0.5595793777616649
128,0.7616879589680479,0.5645395423059012
129,0.764794452672777,0.5580652150913205
130,0.7692970797766663,0.5518655568522264
131,0.7633445071705746,0.5397174966350424
132,0.7511152968281567,0.5318626206489918
133,0.7522996102870853,0.54845184754765
134,0.7622754201815957,0.5548957084205977
135,0.758120112191527,0.5600743897496038
136,0.7742749229041006,0.5718566771460505
137,0.7604626529098485,0.5512876601521886
138,0.7617592115587801,0.5624116791276454
139,0.7656781040490552,0.5435194100159111
140,0.7508241748413362,0.5420291085844536
141,0.7759946742415027,0.5833382742082772
142,0.7735437639971094,0.5740353228408207
143,0.7608958328861413,0.564744472871521
144,0.7430931196828873,0.5269112138163244
145,0.7457731412912043,0.517516964779341
146,0.7630924399510594,0.563106737508692
147,0.7579892340018555,0.5711931160831336
148,0.7541052224869598,0.5318941552174566
149,0.7834416134210068,0.5934010919200283
150,0.77314635938018,0.5833966263300573
151,0.7566327516259901,0.5312687467196298
152,0.7566408010818468,0.5468866609174575
153,0.7627808961966023,0.5534930113569027
154,0.760854989350868,0.5559084837440239
155,0.7716894078701021,0.5450613800824146
156,0.7647571866734401,0.539787674176803
157,0.742167432259357,0.5424562756217497
158,0.7647276720019652,0.5584421817434766
159,0.7673339069315952,0.5821426518982078
160,0.7843874244841789,0.5784106040113056
161,0.7464364760794022,0.5488349079129339
162,0.771266066117634,0.5831894732521437
163,0.7587442431484224,0.5405296377902656
164,0.7543574387704726,0.5458590610937007
165,0.7356321684876325,0.5236079444463627
166,0.7608900193902448,0.5544733165962774
167,0.760800133799844,0.550022831712695
168,0.7560604949401717,0.546986452773465
169,0.7679095920893525,0.5613424988736486
170,0.7749130658767467,0.5858549953980906
171,0.7533557287082948,0.552872214508415
172,0.7631636925417915,0.5563614692517657
173,0.7503392696579637,0.545572474505079
174,0.7843009673657171,0.5994874147505981
