,precision_90,recall_90,F1_90,precision_99,recall_99,F1_99,precision_99.9,recall_99.9,F1_99.9,precision_88.95138502120972,recall_88.95138502120972,F1_88.95138502120972
309,0.30831099195710454,0.5424528301886793,0.39316239316239315,0.9732142857142857,0.17138364779874213,0.2914438502673797,1.0,0.018867924528301886,0.037037037037037035,0.2807443365695793,0.5455974842767296,0.37072649572649574
310,0.289544235924933,0.5094339622641509,0.3692307692307692,0.9553571428571429,0.16823899371069181,0.286096256684492,1.0,0.018867924528301886,0.037037037037037035,0.2669902912621359,0.5188679245283019,0.3525641025641026
311,0.2982142857142857,0.5251572327044025,0.38041002277904323,0.9642857142857143,0.16981132075471697,0.2887700534759358,1.0,0.020440251572327043,0.040061633281972264,0.2764753435731609,0.5377358490566038,0.3651895355045382
312,0.30625,0.539308176100629,0.39066059225512534,0.9464285714285714,0.16666666666666666,0.2834224598930481,1.0,0.018867924528301886,0.037037037037037035,0.28398058252427183,0.5518867924528302,0.375
313,0.29285714285714287,0.5157232704402516,0.3735763097949887,0.9375,0.1650943396226415,0.2807486631016043,1.0,0.020440251572327043,0.040061633281972264,0.26941747572815533,0.5235849056603774,0.3557692307692308
314,0.3065236818588025,0.539308176100629,0.3908831908831909,0.9821428571428571,0.17295597484276728,0.29411764705882354,1.0,0.020440251572327043,0.040061633281972264,0.2807443365695793,0.5455974842767296,0.37072649572649574
315,0.3092046470062556,0.5440251572327044,0.3943019943019943,0.9823008849557522,0.17452830188679244,0.2963951935914552,1.0,0.018867924528301886,0.037037037037037035,0.284329563812601,0.5534591194968553,0.3756670224119531
316,0.30473637176050045,0.5361635220125787,0.3886039886039886,0.9734513274336283,0.17295597484276728,0.29372496662216285,1.0,0.020440251572327043,0.040061633281972264,0.28236245954692557,0.5487421383647799,0.3728632478632478
317,0.3125,0.550314465408805,0.39863325740318906,1.0,0.17767295597484276,0.30173564753004006,1.0,0.018867924528301886,0.037037037037037035,0.28617623282134197,0.5566037735849056,0.37800320341697813
318,0.3297587131367292,0.5801886792452831,0.4205128205128205,0.9642857142857143,0.16981132075471697,0.2887700534759358,1.0,0.018867924528301886,0.037037037037037035,0.3017799352750809,0.5864779874213837,0.3985042735042735
319,0.2952720785013381,0.5204402515723271,0.37677859988616963,0.9732142857142857,0.17138364779874213,0.2914438502673797,1.0,0.018867924528301886,0.037037037037037035,0.26919967663702504,0.5235849056603774,0.3555792845702082
320,0.3127792672028597,0.550314465408805,0.3988603988603988,0.9553571428571429,0.16823899371069181,0.286096256684492,1.0,0.018867924528301886,0.037037037037037035,0.28640776699029125,0.5566037735849056,0.3782051282051282
321,0.3151785714285714,0.5550314465408805,0.40205011389521644,0.9736842105263158,0.17452830188679244,0.296,1.0,0.02358490566037736,0.04608294930875576,0.28640776699029125,0.5566037735849056,0.3782051282051282
322,0.34137622877569257,0.60062893081761,0.4353276353276353,0.9646017699115044,0.17138364779874213,0.2910547396528705,1.0,0.018867924528301886,0.037037037037037035,0.3106796116504854,0.6037735849056604,0.4102564102564102
