,AUC,AP
0,0.825667567542581,0.6101255681200695
1,0.8053269642325889,0.583264431429732
2,0.8096010253939853,0.588001140412898
3,0.8033268101761252,0.5862701608266968
4,0.8085271182508451,0.6024806963696473
5,0.7937356218724501,0.5649665051387568
6,0.8122127536771108,0.5877867370436409
7,0.8069902355772772,0.5750429635493779
8,0.8236980091361887,0.5915874891272758
9,0.8145808952297651,0.6135221682399605
10,0.8237340584855524,0.5995711476530071
11,0.8244615574706576,0.6316714327778601
12,0.8151410258015248,0.5843501447516067
13,0.8140010052686634,0.6045342788032857
14,0.8227610157999343,0.600529729860587
15,0.8171352921293455,0.6009751137340273
16,0.8090569153069153,0.591668267037024
17,0.8161034189211182,0.6068377974817096
18,0.8180380459632899,0.5961933546091525
19,0.8046605705069005,0.5774907651162529
20,0.8023702418397618,0.5813931660206306
21,0.8141013945235079,0.6120364191118121
22,0.8186490631070088,0.6007028165511185
23,0.8083534892827937,0.5868985589434828
24,0.8045892325863022,0.566802765246485
25,0.809839155574423,0.5941453616527844
26,0.7975559562669068,0.5678691445761103
27,0.8267838936836115,0.6319740365069717
28,0.8293428995941017,0.609105710864606
29,0.826991368006993,0.6239819552873289
30,0.8134379355354426,0.5888629115734788
31,0.8272839266225126,0.6102213650760676
32,0.8257601709161655,0.6039193445244309
33,0.789038991535195,0.5466331379682495
34,0.814900962965876,0.5950427896877073
35,0.8138045930943734,0.5971078970930271
36,0.7860856455784611,0.5521517573587225
37,0.810989397894454,0.5845238421297223
38,0.7822869248591491,0.5531720353700292
39,0.8223908751449834,0.6022856711629496
40,0.780443446790966,0.5464586885040105
41,0.8285340963596368,0.6045945223147315
42,0.8044984072840808,0.5920654886155624
43,0.8063375841220078,0.5760454533465197
44,0.8062040626601673,0.5693595025403437
45,0.820267820380374,0.6382901622853497
46,0.8119984601710087,0.5739586110968644
47,0.8014899891833257,0.5880221938357906
48,0.8310309057089713,0.597789536085472
49,0.8151168811839742,0.5986812110115182
50,0.825475059551018,0.6204348438062854
51,0.8153268719118206,0.6166916484769427
52,0.8002010560150095,0.574357158678629
53,0.8166215415399085,0.6222219145386894
54,0.8089135698688594,0.6085858561931818
